draft_year,draft_round,draft_pick,draft_team,draft_pos,college,draft_age,pfr_id,pid
2012,5,170,IND,RB,Mississippi St.,22.0,BallVi00,P0909
2012,6,173,WAS,RB,Florida Atlantic,23.0,MorrAl00,P0894
2012,6,182,KAN,RB,Texas A&M,22.0,GrayCy00,
2012,6,183,MIA,WR,Michigan St.,23.0,CunnB.00,
2012,6,185,ARI,QB,San Diego St.,23.0,LindRy00,
2012,6,186,DAL,TE,Oklahoma,23.0,HannJa00,
2012,6,191,CIN,RB,Ohio St.,23.0,HerrDa00,P1058
2012,6,194,PHI,WR,Iowa,23.0,McNuMa00,
2012,6,198,BAL,WR,Miami (FL),22.0,StreTo00,
2012,6,202,NYJ,RB,Baylor,23.0,GanaTe00,
2012,6,206,IND,WR,Ohio,23.0,BrazLa00,
2012,7,212,TAM,RB,Utah St.,24.0,SmitMi01,
2012,7,227,MIA,WR,Nevada,22.0,MattRi00,P0985
2012,7,229,PHI,RB,Kansas St.,21.0,BrowBr02,P0920
2012,7,231,PIT,WR,Colorado,23.0,ClemTo00,
2012,7,233,TAM,TE,Northwestern,23.0,DunsDr00,
2012,7,235,NWE,WR,Northwestern,23.0,EberJe00,
2012,7,238,KAN,WR,Michigan,23.0,HemiJu00,
2012,7,240,PIT,TE,Oregon,23.0,PaulDa01,
2012,7,243,GNB,QB,Chattanooga,23.0,ColeB.00,
2012,7,244,NYJ,WR,Western Michigan,24.0,WhitJo02,
2012,7,247,CLE,TE,Alabama,23.0,SmelBr00,
2012,7,250,SDG,RB,Michigan St.,21.0,BakeEd01,
2012,7,252,STL,RB,Abilene Christian,22.0,RichDa00,P0923
2012,7,253,IND,QB,Northern Illinois,24.0,HarnCh00,
2013,1,8,STL,WR,West Virginia,23.0,AustTa00,P0972
2013,1,16,BUF,QB,Florida St.,23.0,ManuEJ00,P0971
2013,1,21,CIN,TE,Notre Dame,22.0,EifeTy00,P0987
2013,1,27,HOU,WR,Clemson,21.0,HopkDe00,P0968
2013,1,29,MIN,WR,Tennessee,22.0,PattCo00,P0963
2013,2,34,TEN,WR,Tennessee,22.0,HuntJu00,P0995
2013,2,35,PHI,TE,Stanford,22.0,ErtzZa00,P0981
2013,2,37,CIN,RB,North Carolina,21.0,BernGi00,P0954
2013,2,39,NYJ,QB,West Virginia,22.0,SmitGe00,P0959
2013,2,41,BUF,WR,USC,21.0,WoodRo02,P0975
2013,2,47,DAL,TE,San Diego St.,22.0,EscoGa00,
2013,2,48,PIT,RB,Michigan St.,21.0,BellLe00,P0956
2013,2,55,SFO,TE,Rice,23.0,McDoVa00,P1118
2013,2,58,DEN,RB,Wisconsin,22.0,BallMo00,P0980
2013,2,59,NWE,WR,Marshall,22.0,DobsAa00,P0977
2013,2,61,GNB,RB,Alabama,23.0,LacyEd00,P0953
2013,2,62,SEA,RB,Texas A&M,22.0,MichCh00,P1151
2013,3,63,KAN,TE,Cincinnati,23.0,KelcTr00,P1016
2013,3,73,TAM,QB,North Carolina St.,23.0,GlenMi00,P0964
2013,3,74,DAL,WR,Baylor,23.0,WillTe01,P0965
2013,3,76,SDG,WR,California,21.0,AlleKe00,P0955
2013,3,78,BUF,WR,Texas,22.0,GoodMa00,P1005
2013,3,79,PIT,WR,Oregon St.,22.0,WheaMa00,P1028
2013,3,85,WAS,TE,Florida,23.0,ReedJo02,P0976
2013,3,92,STL,WR,West Virginia,22.0,BailSt01,P1050
2013,3,96,KAN,RB,Arkansas,21.0,DaviKn00,P1000
2013,4,98,PHI,QB,USC,22.0,BarkMa00,P1183
2013,4,101,JAX,WR,South Carolina,21.0,SandAc00,P0978
2013,4,102,NWE,WR,TCU,22.0,BoycJo00,
2013,4,106,MIA,TE,Michigan St.,22.0,SimsDi00,P1070
2013,4,110,NYG,QB,Syracuse,23.0,NassRy00,
2013,4,112,OAK,QB,Arkansas,24.0,WilsTy00,
2013,4,115,PIT,QB,Oklahoma,24.0,JoneLa02,
2013,4,123,SEA,WR,Kansas St.,23.0,HarpCh00,
2013,4,125,GNB,RB,UCLA,23.0,FranJo01,
2013,4,128,SFO,WR,Louisiana Tech,23.0,PattQu00,P1123
2013,4,130,BAL,RB,Harvard,22.0,JuszKy00,P1110
2013,4,131,SFO,RB,South Carolina,21.0,LattMa00,
2013,4,133,ATL,TE,Stanford,22.0,ToilLe00,P1068
2013,5,135,JAX,WR,Michigan,22.0,RobiDe00,P1033
2013,5,140,ARI,RB,Stanford,22.0,TaylSt00,P1067
2013,5,144,NOR,WR,Oklahoma,21.0,StilKe00,P0973
2013,5,151,DAL,RB,Oklahoma St.,21.0,RandJo01,P1125
2013,5,154,WAS,RB,Florida St.,22.0,ThomCh03,P1114
2013,5,158,SEA,TE,Rice,23.0,WillLu00,P1056
2013,5,160,STL,RB,Vanderbilt,22.0,StacZa00,P0961
2013,5,161,DEN,WR,Georgia,23.0,KingTa00,P1250
2013,5,164,MIA,RB,Florida,22.0,GillMi00,P1158
2013,6,171,DET,WR,Virginia Tech,23.0,FullCo00,
2013,6,172,OAK,TE,Colorado,22.0,KasaNi00,
2013,6,174,ARI,WR,Texas A&M,22.0,SwopRy00,
2013,6,181,OAK,RB,Central Florida,23.0,MurrLa00,P1052
2013,6,182,CAR,RB,Oregon,24.0,BarnKe00,
2013,6,184,OAK,TE,Tennessee,22.0,RiveMy00,P0983
2013,6,186,PIT,WR,Oklahoma,22.0,BrowJu00,
2013,6,187,ARI,RB,Clemson,24.0,ElliAn00,P0962
2013,6,189,TAM,RB,Miami (FL),22.0,JameMi00,
2013,6,190,CIN,RB,Nebraska,23.0,BurkRe00,P1180
2013,6,194,SEA,RB,LSU,21.0,WareSp00,P1117
2013,6,195,HOU,WR,Jacksonville St.,22.0,BonnAl00,
2013,6,197,CIN,WR,Arkansas,22.0,HamiCo00,
2013,6,199,DET,RB,Notre Dame,22.0,RiddTh00,P1043
2013,6,201,HOU,TE,Connecticut,23.0,GrifRy00,P1164
2013,6,204,KAN,FB,Kansas St.,23.0,WilsBr00,
2013,7,209,OAK,WR,San Diego St.,23.0,ButlBr00,P1074
2013,7,211,DET,TE,Alabama,22.0,WillMi06,
2013,7,215,NYJ,RB,Wake Forest,22.0,BohaTo00,
2013,7,216,GNB,WR,Grand Valley St.,24.0,JohnCh08,P1046
2013,7,219,ARI,TE,Rutgers,24.0,JeffD.00,
2013,7,221,SDG,QB,Southern Utah,25.0,SoreBr00,
2013,7,222,BUF,TE,Arkansas,23.0,GragCh00,
2013,7,224,GNB,WR,Maryland,23.0,DorsKe01,
2013,7,228,WAS,RB,Rutgers,21.0,JamiJa00,
2013,7,230,IND,RB,Utah St.,22.0,WillKe05,P1241
2013,7,234,DEN,QB,Miami (OH),23.0,DyseZa00,
2013,7,236,CHI,WR,Washington St.,20.0,WilsMa02,P1119
2013,7,237,SFO,QB,South Florida,24.0,DaniB.00,
2013,7,238,BAL,WR,Elon,23.0,MellAa00,
2013,7,249,ATL,QB,Duke,23.0,RenfSe00,
2013,7,253,NYG,RB,Massachusetts,24.0,CoxxMi00,
2013,7,254,IND,TE,South Carolina,22.0,CunnJu00,
2014,1,3,JAX,QB,Central Florida,22.0,BortBl00,P1019
2014,1,4,BUF,WR,Clemson,21.0,WatkSa00,P1013
2014,1,7,TAM,WR,Texas A&M,21.0,EvanMi00,P1008
2014,1,10,DET,TE,North Carolina,21.0,EbroEr00,P1093
2014,1,12,NYG,WR,LSU,21.0,BeckOd00,P1007
2014,1,20,NOR,WR,Oregon St.,20.0,CookBr00,P1026
2014,1,22,CLE,QB,Texas A&M,21.0,ManzJo00,P1111
2014,1,28,CAR,WR,Florida St.,23.0,BenjKe00,P1009
2014,1,32,MIN,QB,Louisville,21.0,BridTe00,P1018
2014,2,36,OAK,QB,Fresno St.,23.0,CarrDe02,P1015
2014,2,38,TAM,TE,Washington,21.0,SefeAu00,P1121
2014,2,39,JAX,WR,USC,22.0,LeexMa00,P1051
2014,2,42,PHI,WR,Vanderbilt,22.0,MattJo00,P1012
2014,2,45,SEA,WR,Colorado,22.0,RichPa01,P1071
2014,2,49,NYJ,TE,Texas Tech,22.0,AmarJa00,P1053
2014,2,52,ARI,TE,Notre Dame,21.0,NiklTr00,
2014,2,53,GNB,WR,Fresno St.,21.0,AdamDa01,P1039
2014,2,54,TEN,RB,Washington,21.0,SankBi00,P1041
2014,2,55,CIN,RB,LSU,21.0,HillJe01,P1011
2014,2,56,DEN,WR,Indiana,21.0,LatiCo00,P1248
2014,2,57,SFO,RB,Ohio St.,23.0,HydeCa00,P1059
2014,2,61,JAX,WR,Penn St.,21.0,RobiAl02,P1032
2014,2,62,NWE,QB,Eastern Illinois,22.0,GaroJi00,P1230
2014,2,63,MIA,WR,LSU,21.0,LandJa00,P1017
2014,3,65,HOU,TE,Iowa,22.0,FiedC.00,P1152
2014,3,69,TAM,RB,West Virginia,23.0,SimsCh00,P1075
2014,3,75,STL,RB,Auburn,21.0,MasoTr00,P1027
2014,3,86,PHI,WR,Oregon,22.0,HuffJo00,P1122
2014,3,90,IND,WR,Mississippi,21.0,MoncDo00,P1042
2014,3,91,ARI,WR,Pittsburg St.,24.0,BrowJo02,P1023
2014,3,94,CLE,RB,Towson,23.0,WestTe00,P1034
2014,3,96,MIN,RB,Georgia Southern,22.0,McKiJe00,P1044
2014,3,97,PIT,WR,Kent St.,23.0,ArchDr00,
2014,3,98,GNB,TE,California,22.0,RodgRi00,P1086
2014,3,99,BAL,TE,Colorado St.,22.0,GillCr00,P1109
2014,4,103,ATL,RB,Florida St.,22.0,FreeDe00,P1048
2014,4,104,NYJ,WR,Oklahoma,21.0,SaunJa00,
2014,4,106,SFO,WR,South Carolina,23.0,ElliBr00,P1237
2014,4,113,NYG,RB,Boston Col.,22.0,WillAn00,P1025
2014,4,115,NYJ,WR,UCLA,23.0,EvanSh00,
2014,4,117,CHI,RB,Arizona,21.0,CareKa00,
2014,4,118,PIT,WR,Clemson,22.0,BryaMa00,P1029
2014,4,120,ARI,QB,Virginia Tech,23.0,ThomLo00,P1389
2014,4,123,SEA,WR,Alabama,24.0,NorwKe00,
2014,4,124,KAN,RB,Oregon,21.0,ThomDe05,P1072
2014,4,130,NWE,RB,Wisconsin,22.0,WhitJa02,P1096
2014,4,135,HOU,QB,Pittsburgh,24.0,SavaTo00,
2014,4,138,BAL,RB,Coastal Carolina,22.0,TaliLo00,P1064
2014,5,142,WAS,WR,Tulane,23.0,GranRy01,P1132
2014,5,146,DAL,WR,Pittsburgh,23.0,StreDe00,
2014,5,155,MIA,TE,Georgia,24.0,LyncAr00,
2014,5,163,KAN,QB,Georgia,23.0,MurrAa00,
2014,5,164,CIN,QB,Alabama,23.0,McCaA.00,
2014,5,176,GNB,WR,Wisconsin,23.0,AbbrJa00,
2014,6,178,TEN,QB,LSU,23.0,MettZa00,P1063
2014,6,181,HOU,RB,LSU,23.0,BlueAl00,P1040
2014,6,183,CHI,QB,San Jose St.,23.0,FaleDa00,
2014,6,185,TAM,WR,Wyoming,22.0,HerrRo00,
2014,6,186,WAS,RB,Baylor,23.0,SeasLa00,
2014,6,189,DET,WR,Notre Dame,22.0,JoneT.00,P1234
2014,6,190,MIA,WR,Coastal Carolina,22.0,HazeMa01,
2014,6,194,BAL,QB,Ball St.,23.0,WennKe00,
2014,6,196,ARI,WR,Murray St.,22.0,PoweWa00,
2014,6,201,SDG,RB,Arizona St.,23.0,GricMa00,
2014,6,204,CAR,RB,Stanford,23.0,GaffTy00,
2014,6,209,NYJ,WR,Nebraska,22.0,EnunQu00,P1146
2014,6,211,HOU,FB,Auburn,22.0,ProsJa00,
2014,6,213,NYJ,QB,Clemson,23.0,BoydTa00,
2014,6,214,STL,QB,SMU,23.0,GilbGa01,
2014,7,217,WAS,TE,Indiana,23.0,BolsTe00,
2014,7,218,BAL,WR,Wake Forest,23.0,CampMi02,
2014,7,222,JAX,RB,Central Florida,22.0,JohnSt03,
2014,7,227,SEA,RB,Arkansas,25.0,SmalKi00,
2014,7,230,PIT,TE,Massachusetts,24.0,BlanRo01,
2014,7,236,GNB,WR,Saginaw Valley St.,23.0,JaniJe00,
2014,7,239,CIN,WR,LSU,22.0,WrigJa03,
2014,7,240,SDG,WR,Baylor,23.0,ReesTe00,
2014,7,244,NWE,WR,Michigan,24.0,GallJe00,
2014,7,245,SFO,FB,Oklahoma,23.0,MillTr00,
2015,1,1,TAM,QB,Florida St.,21.0,WinsJa00,P1076
2015,1,2,TEN,QB,Oregon,21.0,MariMa01,P1081
2015,1,4,OAK,WR,Alabama,21.0,CoopAm00,P1080
2015,1,7,CHI,WR,West Virginia,23.0,WhitKe00,
2015,1,10,STL,RB,Georgia,21.0,GurlTo01,P1082
2015,1,14,MIA,WR,Louisville,22.0,ParkDe01,P1113
2015,1,15,SDG,RB,Wisconsin,22.0,GordMe00,P1105
2015,1,20,PHI,WR,USC,22.0,AghoNe00,P1174
2015,1,26,BAL,WR,Central Florida,21.0,PerrBr02,P1166
2015,1,29,IND,WR,Miami (FL),22.0,DorsPh00,P1167
2015,2,36,JAX,RB,Alabama,21.0,YeldT.00,P1087
2015,2,37,NYJ,WR,Ohio St.,23.0,SmitDe04,
2015,2,40,TEN,WR,Oklahoma,22.0,GreeDo00,P1101
2015,2,41,CAR,WR,Michigan,21.0,FuncDe00,P1106
2015,2,54,DET,RB,Nebraska,22.0,AbduAm00,P1098
2015,2,55,BAL,TE,Minnesota,21.0,WillMa04,P1131
2015,3,68,OAK,TE,Miami (FL),23.0,WalfCl00,P1120
2015,3,69,SEA,WR,Kansas St.,22.0,LockTy00,P1084
2015,3,70,HOU,WR,Arizona St.,21.0,StroJa01,
2015,3,73,ATL,RB,Indiana,22.0,ColeTe01,P1143
2015,3,75,NOR,QB,Colorado St.,24.0,GrayGa00,
2015,3,76,KAN,WR,Georgia,22.0,ConlCh00,P1168
2015,3,77,CLE,RB,Miami (FL),21.0,JohnDu00,P1085
2015,3,85,CIN,TE,Rutgers,22.0,KrofTy00,P1211
2015,3,86,ARI,RB,Northern Iowa,23.0,JohnDa08,P1079
2015,3,87,PIT,WR,Auburn,22.0,CoatSa00,P1177
2015,3,89,STL,QB,Oregon St.,23.0,MannSe00,
2015,3,92,DEN,TE,Ohio St.,22.0,HeueJe00,P1306
2015,3,94,GNB,WR,Stanford,22.0,MontTy01,P1149
2015,3,95,WAS,RB,Florida,22.0,JoneMa04,P1100
2015,4,103,NYJ,QB,Baylor,24.0,PettBr01,
2015,4,105,WAS,WR,Duke,22.0,CrowJa00,P1091
2015,4,106,CHI,RB,Michigan St.,23.0,LangJe00,P1089
2015,4,107,ATL,WR,East Carolina,23.0,HardJu00,P1185
2015,4,108,TEN,FB,Alabama,25.0,FowlJa00,
2015,4,117,SFO,TE,Oklahoma,24.0,BellBl00,
2015,4,123,CLE,WR,Washington St.,24.0,MaylVi00,
2015,4,125,BAL,RB,USC,24.0,AlleJa01,P1090
2015,4,126,SFO,RB,South Carolina,22.0,DaviMi01,P1270
2015,4,132,SFO,WR,Georgia Tech,23.0,SmelDe00,
2015,5,138,TEN,RB,Minnesota,22.0,CobbDa00,
2015,5,139,JAX,WR,Florida St.,22.0,GreeRa00,
2015,5,143,MIN,TE,Southern Illinois,23.0,PruiMy00,
2015,5,146,MIN,WR,Maryland,21.0,DiggSt00,P1088
2015,5,147,GNB,QB,UCLA,22.0,HundBr00,P1210
2015,5,149,MIA,RB,Boise St.,22.0,AjayJa00,P1139
2015,5,155,BUF,RB,Florida St.,22.0,WillKa01,P1095
2015,5,156,MIA,WR,Michigan St.,23.0,LippTo00,
2015,5,157,CIN,TE,Auburn,22.0,UzomC.00,P1282
2015,5,159,ARI,WR,Ala-Birmingham,23.0,NelsJJ00,P1150
2015,5,160,PIT,TE,Penn St.,21.0,JameJe00,P1173
2015,5,162,TAM,WR,Nebraska,23.0,BellKe02,
2015,5,168,DET,FB,Rutgers,23.0,BurtMi00,
2015,5,171,BAL,TE,Delaware,22.0,BoylNi00,P1362
2015,5,173,KAN,TE,Illinois St.,23.0,O'ShJa00,
2015,5,174,CAR,RB,Auburn,25.0,ArtiCa00,
2015,5,175,HOU,WR,Michigan St.,23.0,MumpKe00,
2015,6,184,TAM,WR,Utah,23.0,ClayKa00,
2015,6,186,NYG,WR,Connecticut,23.0,DaviGe00,
2015,6,187,WAS,WR,Ohio St.,22.0,SpenEv00,
2015,6,194,BUF,TE,Florida St.,23.0,OLeaNi00,P1246
2015,6,195,CLE,TE,Mississippi St.,23.0,JohnMa06,
2015,6,198,CLE,TE,USC,23.0,TelfRa00,
2015,6,201,STL,WR,Missouri,,SassBu00,
2015,6,202,NWE,TE,Arkansas,23.0,DerbA.00,
2015,6,204,BAL,WR,Georgia Tech,22.0,WallDa01,P1321
2015,6,205,IND,RB,Mississippi St.,23.0,RobiJo02,
2015,6,206,GNB,FB,Oklahoma,22.0,RipkAa00,
2015,6,213,GNB,TE,Ala-Birmingham,22.0,BackKe00,
2015,7,220,JAX,WR,Monmouth,23.0,SterNe00,
2015,7,221,OAK,WR,Florida,,DeboAn00,
2015,7,229,JAX,TE,Notre Dame,22.0,KoyaBe00,
2015,7,230,NOR,RB,Missouri,23.0,MurpMa03,
2015,7,231,TAM,FB,Hawaii,24.0,IoseJo00,
2015,7,233,KAN,WR,Northern Illinois,23.0,BrowDa03,
2015,7,234,BUF,WR,Central Arkansas,22.0,LewiDe02,
2015,7,235,HOU,RB,LSU,23.0,HillKe01,
2015,7,238,CIN,WR,West Virginia,23.0,AlfoMa00,
2015,7,245,TEN,WR,William & Mary,22.0,McBrTr00,
2015,7,246,DAL,TE,Texas,21.0,SwaiGe00,P1483
2015,7,250,DEN,QB,Northwestern,23.0,SiemTr00,P1142
2015,7,254,SFO,TE,South Carolina,22.0,AndeRo01,
2015,7,256,ARI,TE,Louisville,24.0,ChriGe00,
2016,1,1,LAR,QB,California,21.0,GoffJa00,P1193
2016,1,2,PHI,QB,North Dakota St.,23.0,WentCa00,P1140
2016,1,4,DAL,RB,Ohio St.,21.0,ElliEz00,P1133
2016,1,15,CLE,WR,Baylor,22.0,ColeCo00,P1171
2016,1,21,HOU,WR,Notre Dame,22.0,FullWi01,P1156
2016,1,22,WAS,WR,TCU,23.0,DoctJo00,P1212
2016,1,23,MIN,WR,Mississippi,21.0,TreaLa00,P1305
2016,1,26,DEN,QB,Memphis,22.0,LyncPa00,
2016,2,35,SDG,TE,Arkansas,21.0,HenrHu00,P1155
2016,2,40,NYG,WR,Oklahoma,23.0,ShepSt00,P1144
2016,2,45,TEN,RB,Alabama,22.0,HenrDe00,P1162
2016,2,47,NOR,WR,Ohio St.,23.0,ThomMi05,P1135
2016,2,51,NYJ,QB,Penn St.,21.0,HackCh01,
2016,2,55,CIN,WR,Pittsburgh,21.0,BoydTy00,P1159
2016,3,73,MIA,RB,Alabama,22.0,DrakKe00,P1205
2016,3,81,ATL,TE,Stanford,21.0,HoopAu00,P1186
2016,3,85,HOU,WR,Ohio St.,23.0,MillBr03,
2016,3,86,MIA,WR,Rutgers,22.0,CarrLe00,
2016,3,90,SEA,RB,Notre Dame,22.0,ProsC.00,P1187
2016,3,91,NWE,QB,North Carolina St.,23.0,BrisJa00,P1196
2016,3,93,CLE,QB,USC,23.0,KessCo00,P1178
2016,3,94,SEA,TE,Ohio St.,23.0,VannNi00,P1303
2016,4,100,OAK,QB,Michigan St.,23.0,CookCo00,
2016,4,107,BAL,WR,Cincinnati,23.0,MoorCh00,P1243
2016,4,110,LAR,TE,Western Kentucky,23.0,HigbTy00,P1249
2016,4,112,NWE,WR,Georgia,24.0,MitcMa01,P1169
2016,4,114,CLE,WR,Auburn,22.0,LouiRi00,P1247
2016,4,117,LAR,WR,South Carolina,21.0,CoopPh00,
2016,4,119,HOU,RB,San Jose St.,22.0,ErviTy00,
2016,4,126,KAN,WR,Florida,21.0,RobiDe01,P1301
2016,4,134,BAL,RB,Louisiana Tech,22.0,DixoKe00,P1165
2016,4,135,DAL,QB,Mississippi St.,23.0,PresDa01,P1134
2016,4,136,DEN,RB,Utah,24.0,BookDe00,P1148
2016,4,138,CLE,TE,Princeton,23.0,DevaSe00,P1235
2016,4,139,BUF,QB,Ohio St.,23.0,JoneCa01,
2016,5,140,TEN,WR,Massachusetts,21.0,SharTa00,P1163
2016,5,143,OAK,RB,Texas Tech,23.0,WashDe00,P1175
2016,5,149,NYG,RB,UCLA,21.0,PerkPa00,P1179
2016,5,150,CHI,RB,Indiana,21.0,HowaJo00,P1136
2016,5,153,PHI,RB,West Virginia,22.0,SmalWe00,P1276
2016,5,154,CLE,WR,UCLA,23.0,PaytJo00,
2016,5,156,BUF,RB,Arkansas,22.0,WillJo07,
2016,5,162,KAN,QB,Stanford,23.0,HogaKe00,
2016,5,163,GNB,WR,California,23.0,DaviTr03,
2016,5,165,KAN,WR,West Alabama,22.0,HillTy00,P1137
2016,5,171,SEA,RB,Arkansas,22.0,CollAl00,P1201
2016,5,172,CLE,WR,Colorado St.,21.0,HiggRa00,P1240
2016,6,176,DEN,FB,Nebraska,23.0,JanoAn00,
2016,6,177,LAR,TE,South Carolina St.,23.0,HemiTe00,
2016,6,180,MIN,WR,,22.0,BoehMo00,
2016,6,182,BAL,RB,Navy,22.0,ReynKe00,
2016,6,184,NYG,TE,South Carolina,23.0,AdamJe01,
2016,6,186,MIA,WR,Texas Tech,23.0,GranJa00,P1304
2016,6,187,WAS,QB,Indiana,22.0,SudfNa00,
2016,6,188,MIN,TE,Texas-San Antonio,23.0,MorgDa01,
2016,6,191,DET,QB,Michigan,23.0,RudoJa00,
2016,6,192,BUF,WR,TCU,22.0,ListKo00,
2016,6,197,TAM,FB,Northwestern,22.0,VitaDa00,
2016,6,198,SDG,FB,Wisconsin,23.0,WattDe00,
2016,6,199,CIN,WR,Mississippi,22.0,CoreCo00,
2016,6,201,JAX,QB,Arkansas,24.0,AlleBr00,
2016,6,206,LAR,WR,Southern Miss,22.0,ThomMi04,
2016,6,207,SFO,QB,Louisiana Tech,23.0,DrisJe00,P1296
2016,6,211,SFO,RB,Florida,22.0,TaylKe01,
2016,6,213,SFO,WR,Michigan St.,22.0,BurbAa00,
2016,6,216,DAL,RB,Eastern Michigan,22.0,JackDa01,
2016,6,217,DAL,TE,Baylor,22.0,GathRi00,
2016,7,223,MIA,QB,Western Kentucky,24.0,DougBr00,
2016,7,225,NWE,WR,Arizona St.,23.0,LuciDe00,
2016,7,229,PIT,WR,Houston,22.0,AyerDe00,
2016,7,230,CHI,WR,Western Michigan,22.0,BravDa00,
2016,7,231,MIA,TE,UCLA,21.0,DuarTh00,
2016,7,236,DET,RB,Washington,22.0,WashDw00,
2016,7,237,NOR,RB,California,23.0,LascDa00,
2016,7,238,ATL,WR,UCLA,22.0,FullDe00,
2016,7,241,NYJ,WR,Clemson,23.0,PeakCh00,
2016,7,242,WAS,RB,Georgia,22.0,MarsKe00,
2016,7,243,SEA,WR,California,22.0,LawlKe00,
2016,7,247,SEA,RB,Clemson,23.0,BrooZa00,
2016,7,252,CAR,TE,Montana St.,23.0,SandBe00,
2017,1,2,CHI,QB,North Carolina,23.0,TrubMi00,P1208
2017,1,4,JAX,RB,LSU,22.0,FourLe00,P1194
2017,1,5,TEN,WR,Western Michigan,22.0,DaviCo03,P1239
2017,1,7,LAC,WR,Clemson,22.0,WillMi07,P1262
2017,1,8,CAR,RB,Stanford,21.0,McCaCh01,P1195
2017,1,9,CIN,WR,Washington,21.0,RossJo00,P1297
2017,1,10,KAN,QB,Texas Tech,21.0,MahoPa00,P1253
2017,1,12,HOU,QB,Clemson,21.0,WatsDe00,P1202
2017,1,19,TAM,TE,Alabama,22.0,HowaO.00,P1220
2017,1,23,NYG,TE,Mississippi,23.0,EngrEv00,P1200
2017,1,29,CLE,TE,Miami (FL),21.0,NjokDa00,P1223
2017,2,37,BUF,WR,East Carolina,22.0,JoneZa00,P1238
2017,2,40,CAR,WR,Ohio St.,21.0,SamuCu00,P1269
2017,2,41,MIN,RB,Florida St.,22.0,CookDa01,P1244
2017,2,44,LAR,TE,South Alabama,23.0,EverGe00,P1295
2017,2,45,CHI,TE,Ashland,22.0,ShahAd00,
2017,2,48,CIN,RB,Oklahoma,21.0,MixoJo00,P1206
2017,2,52,CLE,QB,Notre Dame,21.0,KizeDe00,P1199
2017,2,62,PIT,WR,USC,20.0,SmitJu00,P1197
2017,3,67,NOR,RB,Tennessee,22.0,KamaAl00,P1191
2017,3,69,LAR,WR,Eastern Washington,24.0,KuppCo00,P1198
2017,3,72,TEN,WR,Western Kentucky,22.0,TaylTa00,P1294
2017,3,79,NYJ,WR,Alabama,23.0,StewAr00,
2017,3,82,DEN,WR,Louisiana Tech,22.0,HendCa01,
2017,3,84,TAM,WR,Penn St.,21.0,GodwCh00,P1225
2017,3,86,KAN,RB,Toledo,22.0,HuntKa00,P1192
2017,3,87,NYG,QB,California,22.0,WebbDa00,
2017,3,89,HOU,RB,Texas,21.0,ForeDO00,P1466
2017,3,96,DET,WR,Northern Illinois,23.0,GollKe00,P1224
2017,3,98,ARI,WR,Grambling St.,22.0,WillCh05,
2017,3,100,TEN,TE,Florida International,22.0,SmitJo01,P1312
2017,3,104,SFO,QB,Iowa,23.0,BeatC.00,P1229
2017,3,105,PIT,RB,Pittsburgh,22.0,ConnJa00,P1255
2017,3,106,SEA,WR,Michigan,23.0,DarbAm00,
2017,4,110,JAX,WR,Oklahoma,23.0,WestDe00,P1242
2017,4,114,WAS,RB,Oklahoma,21.0,PeriSa00,P1213
2017,4,117,LAR,WR,Texas A&M,22.0,ReynJo00,P1287
2017,4,118,PHI,WR,North Carolina,23.0,HollMa00,P1494
2017,4,119,CHI,RB,North Carolina A&T,22.0,CoheTa00,P1203
2017,4,121,SFO,RB,Utah,24.0,WillJo12,
2017,4,127,DET,TE,Toledo,23.0,RobeMi01,
2017,4,128,CIN,WR,Tennessee,21.0,MaloJo00,
2017,4,132,PHI,RB,San Diego St.,22.0,PumpDo00,
2017,4,133,DAL,WR,North Carolina,22.0,SwitRy00,P1308
2017,4,134,GNB,RB,BYU,22.0,WillJa06,P1204
2017,4,135,PIT,QB,Tennessee,22.0,DobbJo00,P1550
2017,4,139,KAN,WR,Michigan,23.0,ChesJe00,
2017,4,140,NYG,RB,Clemson,22.0,GallWa00,P1216
2017,4,141,NYJ,WR,California,22.0,HansCh00,
2017,4,143,IND,RB,South Florida,21.0,MackMa00,P1218
2017,5,145,DEN,TE,Michigan,22.0,ButtJa00,
2017,5,146,SFO,TE,Iowa,23.0,KittGe00,P1215
2017,5,150,NYJ,TE,Clemson,22.0,LeggJo00,
2017,5,154,WAS,TE,Arkansas,23.0,SpriJe00,
2017,5,156,ATL,RB,Wyoming,21.0,HillBr02,P1370
2017,5,162,TAM,RB,Boise St.,21.0,McNiJe00,P1479
2017,5,166,PHI,WR,West Virginia,23.0,GibsSh00,
2017,5,170,MIN,WR,South Florida,22.0,AdamRo01,
2017,5,171,BUF,QB,Pittsburgh,23.0,PeteNa00,
2017,5,172,DEN,WR,Georgia,22.0,McKeIs00,P1372
2017,5,174,ATL,TE,Drake,23.0,SaubEr00,
2017,5,175,GNB,WR,Purdue,22.0,YancDe00,
2017,5,177,SFO,WR,Louisiana Tech,23.0,TaylTr02,P1222
2017,5,179,ARI,RB,North Carolina,23.0,LogaT.00,
2017,5,182,GNB,RB,Texas-El Paso,22.0,JoneAa00,P1233
2017,6,188,NYJ,RB,Louisiana,23.0,McGuEl00,P1236
2017,6,192,CAR,FB,West Georgia,23.0,ArmaAl00,
2017,6,201,MIN,TE,Virginia Tech,22.0,HodgBu00,
2017,6,203,DEN,RB,Coastal Carolina,24.0,HendDe01,
2017,6,206,LAR,FB,Virginia Tech,22.0,RogeSa00,
2017,6,207,CIN,RB,Houston,23.0,WilsBr01,
